"","Females_AD1_Mean","Females_control1_Mean","males_AD1_Mean","males_control1_Mean","FC_fem_ctrl_AD","FC_male_ctrl_AD"
"ADAMTS12",6.44004752517063,6.44923088415266,6.44757150204989,6.46570236627812,0.998576053618333,0.99719583995657
"ADAMTS13",6.5624567013468,6.53707180371836,6.55179483187518,6.53578615376099,1.00388322147754,1.00244938829661
"ADAMTS14",6.50956089370004,6.49659941693605,6.51856985204882,6.51228698360911,1.001995117127,1.00096477143214
"ADAMTS15",6.62413072792407,6.59678882813767,6.60128449172544,6.55882428627309,1.00414472867007,1.00647375255062
"ADAMTS16",6.51179270307305,6.47160068631206,6.50852593375062,6.50212573263558,1.00621052174093,1.00098432441608
"ADAMTS17",6.57762141881722,6.70897517987827,6.59127405095449,6.67546919727025,0.980421188402216,0.98738738149669
"ADAMTS18",6.59771104804176,6.56976536621327,6.59765743534222,6.57698473851771,1.00425368034789,1.00314318759225
"ADAMTS19",6.68911968106782,6.78938219681002,6.73616594280276,6.76913730558247,0.985232453729101,0.995129163246176
"ADAMTS2",6.5063687730232,6.50405563371889,6.52284164523969,6.49584802204147,1.00035564568241,1.00415551951133
"ADAMTS20",6.46188906106269,6.48648006705553,6.45942078807737,6.47829120366256,0.996208882824179,0.997087130696668
"ADAMTS4",6.49267414234662,6.45666017990457,6.48008655851692,6.47440538128941,1.00557780050964,1.00087748247027
"ADAMTS5",6.55541524241855,6.57484418635955,6.54648085544154,6.56952573692716,0.997044957509214,0.996492154470742
"ADAMTS6",6.59632981303157,6.60721626963196,6.62310078180791,6.58713384196691,0.998352338389402,1.00546018051309
"ADAMTS7",6.47777452654831,6.46172637221938,6.47209434999128,6.42658503888034,1.00248357070611,1.007081414287
"ADAMTS8",7.22492319697697,7.55035375951624,7.25850349253528,7.49811110815413,0.95689863377208,0.968044269795058
"ADAMTS9",7.49049107170208,7.2056730727931,7.60777507714806,7.14008219365132,1.03952691109237,1.06550245092593
"ADAMTSL1",6.49513124972877,6.48953652239307,6.48971196299185,6.49148660645455,1.00086211508578,0.999726619868408
"ADAMTSL2",9.01652263770911,8.76840361677117,8.85963794477666,8.77083921901719,1.02829694340979,1.01012431348267
"ADAMTSL3",6.8005900864615,6.73919320805311,6.85912955311222,6.77105443287573,1.0091104196768,1.01300759299894
"ADAMTSL4",6.57602765507729,6.548187308393,6.58795814637149,6.53069329398781,1.00425161122814,1.00876857169765
"ADAMTSL5",6.77289387967012,6.75314456182596,6.72643434646638,6.70933700440698,1.00292446247276,1.00254829084426
"ADAP1",8.25169281141573,8.27996720479307,8.19678738682452,8.25564128028729,0.99658520466591,0.992871069434266
"ADAP2",8.11761615372335,7.68282601445324,7.97640703895353,7.78688884873091,1.05659247501534,1.02433811422048
"ADAR",9.73620081401709,9.83912634919345,9.77659289447309,9.77929124378126,0.989539159116012,0.999724075166503
"ADARB1",8.77500851767441,8.99925890582823,8.79799526872174,8.98260652306898,0.97508123829968,0.979447919278983
"ADARB2",8.08106759689293,7.50260946753059,7.94673546200789,7.52282077554231,1.07710092493362,1.05635049659082
"ADAT1",7.50078813819279,7.56782515941445,7.55093481103453,7.60811902317642,0.991141838003714,0.99248379107008
"ADAT2",6.56821671222232,6.636393526863,6.59887090641568,6.63717880506284,0.989726827626373,0.994228285876834
"ADAT3",6.68778573415125,6.67867558420511,6.70433493745037,6.64149142814288,1.00136406534968,1.00946225858867
"ADC",7.90148300141487,8.06320801316658,7.92252938217738,8.08468621929308,0.979942845144559,0.97994271729078
"ADCK1",7.21031341126361,7.28976444655907,7.28550152711097,7.38129027902902,0.989101014734027,0.987022763189494
"ADCK2",8.89454515660401,8.82697948378271,8.86929209272926,8.93326520458982,1.00765444996733,0.992838776147865
"ADCK4",7.29696037280736,7.18151075314547,7.21640881556055,7.14980234313478,1.01607595165284,1.00931584807931
"ADCK5",7.03188079430951,7.0267726779789,6.96772570836346,7.01722701546633,1.00072695055963,0.992945745236149
"ADCY1",9.9656782909652,10.6914938652424,10.1270889518685,10.6243247851171,0.932112800753057,0.953198359114063
"ADCY10",6.47747592992854,6.47394416401274,6.46668187513017,6.49553901388823,1.00054553543038,0.99555739120397
"ADCY3",10.9899529638149,10.9427173191271,10.925251194028,10.8744197222588,1.0043166284306,1.00467440774474
"ADCY4",7.79897171625709,7.41746374354284,7.52310987910998,7.4039788392964,1.05143374958137,1.01609013780284
"ADCY5",6.66524823446997,6.73956491838892,6.72068983767704,6.7037785530865,0.988973073956721,1.00252264964551
"ADCY6",7.95506402288989,7.84818158149036,7.86487364599269,7.78418072211801,1.01361875235553,1.01036627061412
"ADCY7",7.42265416716735,7.24172823507458,7.38842524742841,7.20490369558065,1.02498380582918,1.02547175640395
"ADCY8",7.56583421582615,7.30162743239913,7.59255955873706,7.31570861408578,1.03618464320087,1.03784335315355
"ADCY9",7.69137140628429,7.70754036800043,7.70299630111194,7.67361163364354,0.997902189162282,1.00382931387087
"ADCYAP1",6.95446954932047,7.81989471905007,7.1299686190496,7.96435578147147,0.8893303297778,0.895234820578581
"ADCYAP1R1",6.47868693676812,6.5197347223247,6.46846581452131,6.48786982184777,0.99370407120768,0.997009186703913
"ADD1",11.6693612037195,11.6040570229009,11.6215891928298,11.602481273152,1.00562770250868,1.00164688218218
"ADD2",6.55784851635555,6.57305346675966,6.55130775204581,6.5696884185208,0.997686775182798,0.997202201184584
"ADD3",10.3759027651511,10.0951542272495,10.3115041076676,10.1264412290451,1.02781022771736,1.01827521381269
"ADH1A",7.14653171022235,6.85228317583863,7.14707113877023,6.75487516521067,1.04294167751579,1.05806117270375
"ADH1B",6.60443721050759,6.51216994753763,6.65486927103196,6.51482326394369,1.01416843597653,1.02149651669959
"ADH1C",6.48453924553945,6.46896987394416,6.4941741666639,6.45996274975804,1.00240677757026,1.00529591550774
"ADH4",7.14603764555481,6.89393075770154,7.08492420952145,6.95157406298185,1.03656939657707,1.01918272686609
"ADH5",7.29715131506652,7.40655177462247,7.31699621772917,7.36452471761027,0.985229231782218,0.993546290941566
"ADH7",6.46971725037285,6.47165924880125,6.47236600387501,6.44746377634998,0.999699922639041,1.00386232918692
"ADHFE1",8.16676733286136,8.30155276684228,8.18666635263095,8.30537240620483,0.98376382855515,0.98570731717157
"ADIG",6.47672073073232,6.45405993884469,6.47044856321706,6.46493575505719,1.00351109101904,1.00085272435315
"ADIPOR1",8.30199439261326,8.57897058008362,8.45808472517004,8.5354347601112,0.967714519488694,0.99093777445261
"ADIPOR2",9.89849656104682,9.41568674921649,9.83557118305653,9.33028809391313,1.05127717443133,1.0541551433415
"ADK",7.08220832297283,7.10463362451218,7.08742487049112,7.13413923773702,0.996843566786896,0.993451996703569
"ADM",9.01435836102284,8.89983434578495,9.29220833833816,8.66963117008594,1.01286810639258,1.07181126348263
"ADM2",6.63623923081076,6.74848266210369,6.61855796895455,6.68138983890217,0.983367604702722,0.990595988041023
"ADNP",8.16206359860198,8.1777895985083,8.13820923465574,8.18104985874242,0.998076986486766,0.994763431976777
"ADNP2",7.87969766488365,7.99122882212568,7.97916000981824,7.98820454361124,0.986043303261041,0.998867763870639
"ADO",9.01113244954669,9.39413434159267,9.06636409761367,9.47852963529235,0.959229676932527,0.956515878143797
"ADORA1",8.92871081292369,8.72093634486139,8.76607546326375,8.73088895370407,1.02382478897289,1.00403011763708
"ADORA2A",7.60972706763827,7.12330999477697,7.39887887926469,7.11099845515627,1.06828525969219,1.04048382599488
"ADORA2B",8.07247796140703,7.79279105530661,7.94061549798813,7.85324348661773,1.03589046647285,1.01112559562419
"ADORA3",8.48455896795389,8.13775521831682,8.46660364963094,8.06881076817123,1.04261663571011,1.04930006327932
"ADPGK",7.95491019224016,7.83930421844496,7.9755847121128,7.89215562487691,1.01474696868163,1.01057114066186
"ADPRH",6.84697088859934,6.71854201473512,6.79232586741759,6.75408118341,1.01911558692087,1.00566245547974
"ADPRHL1",6.90361943792608,7.07963933996667,6.90089264791574,7.02866828568391,0.975137165385402,0.981820789860232
"ADPRHL2",8.11015778771626,7.99688924388293,8.12714781394443,8.03328380084689,1.01416407560227,1.01168438902752
"ADRA1A",6.57890329735093,6.55481518907827,6.59167137507479,6.57260017384026,1.00367487222413,1.00290162199588
"ADRA1B",8.32026070692952,8.52328752011652,8.28573018309491,8.62624563712462,0.97617975309318,0.960525648311677
"ADRA1D",6.51234303160844,6.56256375057308,6.53013300615504,6.535607544403,0.992347393355188,0.999162352052083
"ADRA2A",6.90201092575742,7.05668176015011,6.89340229545702,6.96475119769199,0.978081648053603,0.989755714136836
"ADRA2B",7.13081300836657,6.93625595452479,7.09256804802212,6.96074647116737,1.02804928986435,1.01893785061714
"ADRA2C",6.52530186424494,6.62019528044568,6.53463051415614,6.57034416646757,0.985666069929835,0.994564416808833
"ADRB2",7.53703514369635,7.29181317218206,7.45556105573875,7.29947451274287,1.03362976611219,1.0213832574829
"ADRB3",6.49170602065044,6.48282445331352,6.49245780470907,6.50267958159123,1.00137001509155,0.998428066960104
"ADRBK1",10.2254866263241,9.87436343819923,10.0527514484411,9.90897738426406,1.03555907075149,1.01450947545862
"ADRBK2",6.75922720668254,6.72323398066082,6.71251391191872,6.75980839827832,1.00535355844007,0.993003575904363
"ADRM1",8.97144007061308,9.02477973455161,9.0116143216022,8.99955801566589,0.994089643680242,1.00133965533811
"ADSL",8.78701904031471,8.93740091626634,8.82654907312613,8.93100116837773,0.983173869298184,0.988304548025206
"ADSSL1",7.01079464554032,7.00172263300758,6.97920636291659,6.97451684640575,1.00129568293522,1.00067237869147
"AEBP1",8.87570733488133,8.0159242969313,8.64906840419991,8.04263458271347,1.10725937597479,1.07540238403842
"AEBP2",8.28121893346517,8.2588557461415,8.26698088967768,8.30784350888842,1.00270778277416,0.995081440909784
"AEN",7.0907258036802,6.93959495706295,7.04849823302792,6.97458731470903,1.02177805009548,1.01059717442536
"AES",9.02610814186102,9.26013174509471,9.05019178945057,9.1779169843599,0.974727832208472,0.986083422292118
"AFAP1",7.60562030901853,7.46322585301953,7.48251042234553,7.43876181569754,1.01907947833863,1.00588116782496
"AFAP1L1",6.76082079610182,6.68703183649009,6.74774835307792,6.73849820896866,1.01103463560755,1.00137273081069
"AFAP1L2",8.88773169317672,8.65154905275107,8.65216279117839,8.71827774776256,1.02729946267259,0.992416511781683
"AFAR3",6.86240709402876,6.88390784726419,6.89654666602808,6.8990779418136,0.996876664575925,0.99963309940736
"AFARP1",6.95995985594177,6.87814404561564,6.89464715236091,6.88017303896831,1.01189504171235,1.00210374263999
"AFF1",7.16532629115911,7.05450582307391,7.21418465325844,7.03285633054765,1.01570917522284,1.02578302672318
"AFF2",7.52509067480881,8.02447111203923,7.72501546932394,8.02665611162493,0.937767806717978,0.962420136342439
"AFF3",8.90437387150865,8.97802191175231,8.78193189746071,8.95688613616513,0.991796852250132,0.980467069018773
"AFF4",8.2608087902258,8.5126831518282,8.4289852972892,8.37167254704845,0.970411871661368,1.00684603344417
"AFG3L1",7.14418708259229,7.11109327761884,7.16415985940693,7.11525226221254,1.00465382799542,1.0068736280025
"AFM",6.44580105088522,6.44504309548868,6.42504455364283,6.45982792651169,1.00011760284382,0.994615433527864
"AFMID",6.98208349060382,7.12329908666556,7.01829128405895,7.08834647143724,0.980175534630284,0.990116850571486
"AFP",6.4851635724531,6.53275748750266,6.53301900776501,6.54403989170832,0.992714574949305,0.998315889859217
"AFTPH",8.04078976726007,8.17730424475634,8.10088420434885,8.24859629559398,0.983305686885282,0.982092457194925
"AGA",8.09344674373226,8.17217296418269,8.12575332323943,8.28468508197365,0.990366549901051,0.980816197940942
"AGAP1",6.55620859780342,6.51993359050744,6.56054299262085,6.5136900215283,1.00556370809494,1.00719299981081
"AGAP2",6.77194372476943,6.89471359494603,6.74060144050136,6.90783446162756,0.982193622913272,0.975790818084138
"AGAP3",10.5367507343998,10.339873052027,10.3472226624055,10.35049572809,1.0190406285824,0.999683776915571
"AGAP6",6.95699938677134,7.12933825483932,7.02824530484474,7.13869092944676,0.9758268072144,0.984528588547455
"AGAP7",6.59120445424463,6.59474928664321,6.5788805259105,6.54769098286465,0.999462476548463,1.00476344151358
"AGAP8",9.91681462774899,9.91579030617042,9.93377576757368,9.83407737795029,1.00010330206135,1.0101380521824
"AGBL1",6.48385441982578,6.49982908011437,6.49307070962276,6.50671107238789,0.997542295329355,0.997903647078627
"AGBL2",6.51735635223835,6.52760242240752,6.49780034373238,6.50652908529791,0.998430347085172,0.998658464220922
"AGBL3",6.45161325037004,6.44929187932559,6.46322200398458,6.45859171971423,1.00035994200416,1.00071691855923
"AGBL4",7.24610586971852,7.30826212499467,7.1574761150935,7.23155874696752,0.991495070344621,0.989755648198933
"AGBL5",7.54549465100849,7.55032522580022,7.49921721807253,7.6188340779321,0.999360216328798,0.984299847110985
"AGC1",6.49285132459904,6.50578406600362,6.50251785561788,6.50847477596704,0.998012116406973,0.999084744036935
"AGER",6.53559321219835,6.52642423604736,6.55111320217793,6.52805316916654,1.0014049004201,1.00353245177602
"AGFG1",7.21307776655772,7.47836222172187,7.28578806808194,7.44200217476775,0.964526396649577,0.979009129127178
"AGFG2",7.06964080664372,6.92523995694273,6.99929695700629,6.88253539120326,1.02085138574241,1.01696490597815
"AGGF1",7.49279102627567,7.8144072857272,7.56092649824254,7.81904810402489,0.958843166513863,0.966988103622296
"AGK",7.8922314182328,8.50642049589853,8.14139663098956,8.4770450656285,0.927797000164537,0.960405019433024
"AGL",7.73458921422916,7.79550339758226,7.66325243272029,7.84265692648159,0.992185984631603,0.977124526108553
"AGMAT",6.61473988375532,6.61861863450655,6.62627515342396,6.64358120441909,0.999413963703693,0.997395071955527
"AGPAT1",7.01279100349541,7.22131557494855,6.99511692701553,7.22625547379097,0.971123742026103,0.968014063768744
"AGPAT2",6.98657869949523,6.91393277310713,6.95566009681664,6.90858266414736,1.01050717858737,1.00681434021389
"AGPAT3",6.58206692082954,6.62299026384938,6.58501721763965,6.59580209413112,0.993821017185663,0.998364887797185
"AGPAT4",8.37314741823754,8.4994991780742,8.42169056365699,8.59709473364049,0.985134211182395,0.979597273797956
"AGPAT5",7.65976142101957,7.74897762161841,7.77266389698479,7.76266297970067,0.988486713350425,1.00128833588554
"AGPAT6",6.80132574934952,6.76631239386777,6.83671602820916,6.81925352558613,1.00517465843189,1.0025607645408
"AGPAT9",7.05602691295817,7.16211893553998,7.03017123413928,7.17706589722759,0.98518706216182,0.979532769352856
"AGPS",7.47155871147454,7.38301243385278,7.47826758147573,7.40539027864465,1.01199324509001,1.00984111573987
"AGR2",6.58739850727959,6.56637973895214,6.57239386069361,6.56987094361773,1.003200967529,1.00038401318649
"AGR3",6.48385424549501,6.47561242435271,6.46413927525197,6.47934368990961,1.0012727477499,0.997653402044205
"AGRN",7.57270765648444,7.7293955979603,7.40746997655455,7.6941358661064,0.979728306115266,0.962742289122468
"AGRP",6.83886515097889,6.85851719190421,6.77962814825892,6.78331264453661,0.997134651649118,0.999456829358933
"AGTPBP1",8.40167419502215,8.5197465673468,8.55681350756636,8.5787850326867,0.986141328102742,0.997438853516363
"AGTR1",6.59740828028235,6.58249424093923,6.61134501900218,6.61200074986336,1.00226571247877,0.999900827164729
"AGTR2",6.69328125506994,6.63228286705683,6.66619951893641,6.62633820033563,1.00919719337004,1.00601558770404
"AGTRAP",6.81461031529139,6.73365302516127,6.84704741105745,6.72523464156109,1.0120227890905,1.01811279100116
"AGXT",6.50464491971384,6.4967261982641,6.48520068504238,6.4565212678412,1.00121887874109,1.00444193026112
"AGXT2L1",10.4279001447616,10.9060091986555,10.5104707877068,10.6877104679236,0.956160952628494,0.983416496849468
"AGXT2L2",6.83142086672522,6.84354727926513,6.80613806194547,6.81594246086351,0.998228051616352,0.998561549048523
"AHCTF1",8.56101836521242,8.71938331424051,8.5147324173002,8.61163268973537,0.981837597531761,0.98874774669028
"AHCY",8.6622870689567,8.82078567381927,8.77712840782024,8.78292024625691,0.982031237270279,0.999340556640129
"AHCYL1",12.1459613808729,11.9748891765967,11.9565932276547,11.9776467018838,1.01428591127261,0.998242269558193
"AHCYL2",9.16385284740386,9.03381578877054,9.17917825387218,9.00080379923449,1.01439447755786,1.0198176139172
"AHI1",9.12250371053748,9.49237539517938,9.22962352544813,9.49016372077614,0.96103486543213,0.972546290770766
"AHNAK",9.77066703824522,8.88750436481978,9.4822715572124,8.79097921394968,1.09937127872717,1.07863655759369
"AHNAK2",7.46537015333487,7.64086897824202,7.45454698258317,7.6522015910825,0.977031562063569,0.974170229815997
"AHR",11.5890404237878,11.0512223164991,11.4482161015062,11.0509085561611,1.0486659386524,1.03595247787328
"AHRR",6.50224466682777,6.47084876689273,6.47259231349952,6.45496032761752,1.00485189826962,1.00273154054976
"AHSA1",9.24096082717006,9.12747378858413,9.28145560669414,9.12950073822395,1.0124335649945,1.01664437879215
"AHSG",6.45457588108559,6.46774649818196,6.46896216361071,6.4574174399214,0.997963646673525,1.00178782366119
"AHSP",6.87104894624302,6.79010136525017,6.73927134457698,6.7670107626708,1.01192140980503,0.99590078705847
"AICDA",6.57185704622651,6.55410916792355,6.58576134739803,6.53191049789547,1.00270790092875,1.00824427241003
"AIDA",10.7069178438511,10.3893591024175,10.6174947267852,10.4120514810623,1.03056576813864,1.01973129369333
"AIF1",7.58912420814931,7.50166413564882,7.70149960090899,7.65926311895477,1.01165875609985,1.00551443151884
